,sigma,y,z,shearstress,V.Mises
322,-916014235.5272138,-0.019222222222222224,-0.30916666666666665,-164560515.59881887,959334440.938588
323,-910596509.2284037,-0.020095959595959598,-0.3051515151515151,-167698803.16893852,955800537.9637728
324,-905178782.9295934,-0.02096969696969697,-0.3011363636363636,-170757079.20483977,952272318.9096719
325,-899761056.6307834,-0.021843434343434345,-0.2971212121212121,-173735343.7065227,948747525.9455566
326,-894343330.3319732,-0.022717171717171733,-0.29310606060606054,-176633596.6739872,945223928.458887
327,-888925604.0331631,-0.023590909090909093,-0.28909090909090907,-179451838.10723338,941699323.6197623
328,-883507877.7343528,-0.024464646464646467,-0.28507575757575754,-182190068.00626135,938171536.9051858
329,-878090151.4355428,-0.02533838383838384,-0.281060606060606,-184848286.3710708,934638422.5844017
330,-872672425.1367326,-0.026212121212121207,-0.27704545454545454,-187426493.20166194,931097864.1666213
331,-867254698.8379223,-0.02708585858585858,-0.273030303030303,-211405353.84614038,941385884.5133014
332,-861836972.5391123,-0.02795959595959597,-0.2690151515151515,-213823537.60829479,938042900.3736237
333,-856419246.240302,-0.028833333333333343,-0.2649999999999999,-216161709.83623084,934682609.0865152
334,-851001519.9414918,-0.02970707070707071,-0.26098484848484843,-218419870.52994862,931303015.3874129
335,-845583793.6426818,-0.030580808080808083,-0.25696969696969696,-220598019.68944794,927902155.910777
336,-840166067.3438717,-0.03145454545454545,-0.25295454545454543,-222696157.31472898,924478099.3427085
337,-834748341.0450615,-0.032328282828282824,-0.2489393939393939,-224714283.40579167,921028946.5468594
338,-829330614.7462513,-0.0332020202020202,-0.2449242424242424,-226652397.96263596,917552830.6653707
339,-823912888.4474411,-0.03407575757575757,-0.24090909090909088,-228510500.98526192,914047917.1965832
340,-818495162.1486309,-0.03494949494949495,-0.23689393939393935,-230288592.47366947,910512404.051271
341,-813077435.8498209,-0.035823232323232326,-0.23287878787878785,-231986672.4278588,906944521.5891496
342,-807659709.5510106,-0.03669696969696969,-0.22886363636363632,-233604740.8478296,903342532.6374086
343,-802241983.2522006,-0.03757070707070707,-0.22484848484848483,-235142797.7335822,899704732.4930291
344,-796824256.9533904,-0.03844444444444445,-0.2208333333333333,-236600843.08511627,896029448.9106293
345,-791406530.6545804,-0.039318181818181815,-0.2168181818181818,-237978876.9024321,892315042.0775994
346,-785988804.3557701,-0.04019191919191919,-0.21280303030303027,-239276899.18552953,888559904.5782672
347,-780571078.0569599,-0.04106565656565657,-0.20878787878787874,-240494909.93440875,884762461.3488542
348,-775153351.7581497,-0.041939393939393936,-0.20477272727272725,-241632909.14906934,880921169.6249677
349,-769735625.4593396,-0.04281313131313131,-0.20075757575757575,-242690896.82951182,877034518.8833898
350,-764317899.1605295,-0.04368686868686869,-0.19674242424242422,-243668872.97573587,873101030.7799214
351,-758900172.8617193,-0.04456060606060606,-0.1927272727272727,-252165016.6760017,875608964.8211535
352,-753482446.5629091,-0.04543434343434343,-0.1887121212121212,-252982969.75378904,871628903.9693251
353,-748064720.2640991,-0.04630808080808081,-0.18469696969696967,-253720911.29735804,867596523.8476295
354,-742646993.9652889,-0.04718181818181818,-0.18068181818181817,-254378841.30670863,863510476.114396
355,-737229267.6664786,-0.04805555555555555,-0.17666666666666664,-254956759.7818409,859369443.9409738
356,-731811541.3676686,-0.048929292929292934,-0.1726515151515151,-255454666.72275496,855172141.9282929
357,-726393815.0688584,-0.0498030303030303,-0.1686363636363636,-255872562.12945035,850917316.0315632
358,-720976088.7700484,-0.050676767676767674,-0.1646212121212121,-256210446.00192767,846603743.494958
359,-715558362.4712381,-0.051550505050505055,-0.16060606060606059,-256468318.34018648,842230232.798164
360,-710140636.1724279,-0.05242424242424242,-0.15659090909090906,-256646179.14422694,837795623.6167462
361,-704722909.8736178,-0.053297979797979796,-0.15257575757575756,-256744028.4140491,833298786.7983257
362,-699305183.5748076,-0.05417171717171717,-0.14856060606060606,-256761866.14965284,828738624.3566498
363,-693887457.2759975,-0.05504545454545454,-0.14454545454545453,-256699692.35103834,824114069.4857129
364,-688469730.9771874,-0.05591919191919192,-0.140530303030303,-256557507.01820523,819424086.5961838
365,-683052004.6783772,-0.056792929292929284,-0.1365151515151515,-256335310.151154,814667671.3765035
366,-677634278.3795669,-0.05766666666666667,-0.13249999999999995,-256033101.7498844,809843850.8811413
367,-672216552.0807569,-0.05854040404040404,-0.12848484848484848,-255650881.81439644,804951683.6486377
368,-666798825.7819467,-0.059414141414141405,-0.12446969696969695,-255188650.34468994,799990259.852216
369,-661381099.4831364,-0.06028787878787878,-0.12045454545454544,-254646407.34076524,794958701.485932
370,-655963373.1843264,-0.06116161616161616,-0.11643939393939393,-254024152.80262214,789856162.589512
371,-650545646.8855162,-0.06203535353535353,-0.11242424242424241,-253321886.7302608,784681829.5152705
372,-645127920.5867062,-0.0629090909090909,-0.1084090909090909,-246255301.95209584,773378985.4522045
373,-639710194.2878959,-0.06378282828282827,-0.10439393939393937,-245393012.81129774,768037970.9921085
374,-634292467.9890857,-0.06465656565656565,-0.10037878787878787,-244450712.13628128,762624014.1376945
375,-628874741.6902757,-0.06553030303030302,-0.09636363636363635,-243428399.92704636,757136446.361643
376,-623457015.3914655,-0.06640404040404041,-0.09234848484848483,-242326076.18359324,751574634.774514
377,-618039289.0926553,-0.06727777777777777,-0.08833333333333332,-241143740.90592158,745937982.8085318
378,-612621562.7938452,-0.06815151515151514,-0.0843181818181818,-239881394.09403172,740225930.9815224
379,-607203836.4950349,-0.06902525252525252,-0.08030303030303029,-238539035.74792343,734437957.7479206
380,-601786110.1962248,-0.06989898989898989,-0.07628787878787878,-237116665.86759678,728573580.4444184
381,-596368383.8974147,-0.07077272727272726,-0.07227272727272727,-235614284.45305184,722632356.3385361
382,-590950657.5986046,-0.07164646464646464,-0.06825757575757575,-234031891.5042885,716613883.7892051
383,-585532931.2997944,-0.07252020202020201,-0.06424242424242424,-232369487.02130675,710517803.5293454
384,-580115205.0009842,-0.07339393939393939,-0.06022727272727272,-230627071.00410676,704343800.0814189
385,-574697478.7021741,-0.07426767676767676,-0.056212121212121206,-228804643.45268837,698091603.3180541
386,-569279752.403364,-0.07514141414141413,-0.052196969696969686,-226902204.36705157,691760990.1810863
387,-563862026.1045537,-0.07601515151515151,-0.04818181818181817,-224919753.74719653,685351786.57375
388,-558444299.8057436,-0.07688888888888888,-0.04416666666666666,-222857291.59312308,678863869.4423162
389,-553026573.5069335,-0.07776262626262626,-0.040151515151515146,-220714817.9048312,672297169.0652193
390,-547608847.2081233,-0.07863636363636363,-0.03613636363636363,-218492332.68232113,665651671.5696701
391,-542191120.9093132,-0.079510101010101,-0.03212121212121212,-216189835.9255925,658927421.6979449
392,-536773394.61050296,-0.08038383838383838,-0.028106060606060603,-193640534.20321503,632942056.290465
393,-531355668.31169283,-0.08125757575757575,-0.024090909090909086,-191178014.3780497,626087809.968831
394,-525937942.01288265,-0.08213131313131312,-0.020075757575757573,-188635483.01866624,619161332.1338817
395,-520520215.7140725,-0.0830050505050505,-0.01606060606060606,-186012940.12506425,612163161.7869021
396,-515102489.4152624,-0.08387878787878787,-0.012045454545454543,-183310385.69724384,605093932.4726512
397,-509684763.11645216,-0.08475252525252525,-0.00803030303030303,-180527819.73520532,597954378.5675578
398,-504267036.8176421,-0.08562626262626262,-0.004015151515151515,-177665242.2389483,590745342.1909628
399,-498849310.5188319,-0.0865,-0.0,-174722653.20847285,583467780.8051947
400,-498849310.5188319,-0.0865,0.0,108518139.06417389,533084603.1569174
401,-493810428.5943993,-0.08562626262626262,0.0,109149208.78349195,528762128.6767531
402,-488771546.6699666,-0.08475252525252525,0.0,109774017.31052415,524450788.40976596
403,-483732664.745534,-0.08387878787878787,0.0,110392564.64527047,520150791.5294332
404,-478693782.8211013,-0.0830050505050505,0.0,111004850.7877309,515862354.12830323
405,-473654900.8966687,-0.08213131313131312,0.0,111610875.7379055,511585699.460393
406,-468616018.97223604,-0.08125757575757575,0.0,112210639.49579422,507321058.19249445
407,-463577137.04780334,-0.08038383838383838,0.0,112804142.06139706,503068668.66468775
408,-458538255.12337077,-0.079510101010101,0.0,113391383.43471402,498828777.1603604
409,-453499373.1989381,-0.07863636363636363,0.0,113972363.61574511,494601638.1860341
410,-448460491.27450544,-0.07776262626262626,0.0,114547082.60449034,490387514.76130646
411,-443421609.3500728,-0.07688888888888888,0.0,115115540.4009497,486186678.7192103
412,-438382727.4256401,-0.07601515151515151,0.0,115677737.0051232,481999411.0172982
413,-433343845.50120753,-0.07514141414141413,0.0,116233672.41701081,477826002.0597554
414,-428304963.57677484,-0.07426767676767676,0.0,116783346.63661255,473666752.03083867
415,-423266081.6523422,-0.07339393939393939,0.0,117326759.66392842,469521971.2399398
416,-418227199.7279096,-0.07252020202020201,0.0,117863911.49895841,465391980.47855496
417,-413188317.8034769,-0.07164646464646464,0.0,118394802.14170255,461277111.3894399
418,-408149435.8790443,-0.07077272727272726,0.0,118919431.59216079,457177706.8482123
419,-403110553.9546116,-0.06989898989898989,0.0,119437799.85033318,453094121.3576475
420,-398071672.03017896,-0.06902525252525252,0.0,119949906.9162197,449026721.4548948
421,-393032790.1057463,-0.06815151515151514,0.0,120455752.78982033,444975886.1318156
422,-387993908.1813137,-0.06727777777777777,0.0,120955337.47113512,440942007.2686183
423,-382955026.25688106,-0.0664040404040404,0.0,121448660.96016401,436925490.0809279
424,-377916144.3324484,-0.06553030303030302,0.0,121935723.25690705,432926753.58039385
425,-372877262.4080157,-0.06465656565656565,0.0,122416524.36136419,428946231.04888755
426,-367838380.4835831,-0.06378282828282827,0.0,122891064.27353548,424984370.52629584
427,-362799498.55915046,-0.0629090909090909,0.0,123359342.9934209,421041635.3118494
428,-357760616.6347178,-0.062035353535353534,0.0,123821360.52102046,417118504.4788628
429,-352721734.71028525,-0.06116161616161616,0.0,124277116.85633412,413215473.4026808
430,-347682852.78585255,-0.060287878787878786,0.0,124726611.99936193,409333054.3015393
431,-342643970.8614199,-0.05941414141414141,0.0,125169845.95010385,405471776.7899509
432,-337605088.9369873,-0.05854040404040404,0.0,125606818.70855992,401632188.4441114
433,-332566207.0125546,-0.057666666666666665,0.0,126037530.2747301,397814855.3787023
434,-327527325.088122,-0.05679292929292929,0.0,126461980.64861444,394020362.8343235
435,-322488443.1636893,-0.05591919191919192,0.0,126880169.83021288,390249315.7746354
436,-317449561.2392567,-0.05504545454545454,0.0,127292097.81952545,386502339.49212193
437,-312410679.31482404,-0.05417171717171717,0.0,127697764.61655216,382780080.22119296
438,-307371797.39039135,-0.053297979797979796,0.0,128097170.22129299,379083205.75713784
439,-302332915.4659587,-0.05242424242424242,0.0,128490314.63374795,375412406.07921463
440,-297294033.5415261,-0.05155050505050505,0.0,128877197.85391705,371768393.9759041
441,-292255151.61709344,-0.050676767676767674,0.0,129257819.88180026,368151905.6700889
442,-287216269.6926608,-0.0498030303030303,0.0,129632180.71739762,364563701.4416155
443,-282177387.7682281,-0.04892929292929293,0.0,130000280.36070909,361004566.24437577
444,-277138505.8437955,-0.04805555555555555,0.0,130362118.81173469,357475310.31469285
445,-272099623.9193629,-0.04718181818181818,0.0,130717696.07047443,353976769.7674206
446,-267060741.9949302,-0.046308080808080805,0.0,131067012.13692829,350509807.1757591
447,-262021860.07049757,-0.04543434343434343,0.0,131410067.01109628,347075312.13035864
448,-256982978.1460649,-0.04456060606060606,0.0,131746860.69297841,343674201.77282155
449,-251944096.22163224,-0.043686868686868684,0.0,132077393.18257466,340307421.2982261
450,-246905214.29719964,-0.04281313131313131,0.0,132401664.47988504,336975944.4207824
451,-241866332.372767,-0.041939393939393936,0.0,132719674.58490954,333680773.7961938
452,-236827450.44833434,-0.04106565656565656,0.0,133031423.49764818,330422941.39373875
453,-231788568.52390167,-0.04019191919191919,0.0,133336911.21810095,327203508.81051177
454,-226749686.59946904,-0.039318181818181815,0.0,133636137.74626784,324023567.51967263
455,-221710804.6750364,-0.03844444444444444,0.0,133929103.08214886,320884239.04395604
456,-216671922.75060377,-0.03757070707070707,0.0,134215807.22574402,317786675.04509664
457,-211633040.8261711,-0.03669696969696969,0.0,134496250.1770533,314732057.3192336
458,-206594158.90173846,-0.03582323232323232,0.0,134770431.93607673,311721597.68778753
459,-201555276.9773058,-0.034949494949494946,0.0,135038352.50281426,308756537.77275944
460,-196516395.05287316,-0.03407575757575757,0.0,135300011.87726593,305838148.64490306
461,-191477513.12844053,-0.0332020202020202,0.0,135555410.0594317,302967730.3327768
462,-186438631.20400786,-0.032328282828282824,0.0,135804547.04931164,300146611.1803199
463,-181399749.27957523,-0.03145454545454545,0.0,136047422.8469057,297376147.0403217
464,-176360867.35514262,-0.03058080808080808,0.0,136284037.45221388,294657720.29099715
465,-171321985.43070996,-0.029707070707070706,0.0,136514390.86523616,291992738.6628644
466,-166283103.5062773,-0.028833333333333332,0.0,136738483.08597264,289382633.8632603
467,-161244221.58184466,-0.02795959595959596,0.0,136956314.11442322,286828859.98616093
468,-156205339.65741202,-0.027085858585858585,0.0,137167883.9505879,284332891.6955147
469,-151166457.73297936,-0.02621212121212121,0.0,137373192.59446672,281896222.1710784
470,-146127575.80854672,-0.025338383838383837,0.0,137572240.0460597,279520360.8067838
471,-141088693.88411406,-0.024464646464646463,0.0,137765026.30536678,277206830.652999
472,-136049811.95968145,-0.02359090909090909,0.0,137951551.37238798,274957165.59568053
473,-131010930.03524879,-0.022717171717171716,0.0,138131815.2471233,272772907.267377
474,-125972048.11081612,-0.021843434343434342,0.0,138305817.9295728,270655601.68734396
475,-120933166.1863835,-0.020969696969696968,0.0,138473559.4197364,268606795.6306714
476,-115894284.26195084,-0.020095959595959594,0.0,138635039.7176141,266628032.72931224
477,-110855402.3375182,-0.01922222222222222,0.0,138790258.82320598,264720849.31121415
478,-105816520.41308555,-0.018348484848484847,0.0,138939216.73651195,262886769.9873831
479,-100777638.4886529,-0.017474747474747473,0.0,139081913.45753208,261127303.0006149
480,-95738756.56422026,-0.0166010101010101,0.0,139218348.98626631,259443935.35376492
481,-90699874.63978761,-0.015727272727272725,0.0,139348523.3227147,257838127.73974425
482,-85660992.71535498,-0.014853535353535353,0.0,139472436.4668772,256311309.2998461
483,-80622110.79092233,-0.01397979797979798,0.0,139590088.41875383,254864872.24144933
484,-75583228.86648968,-0.013106060606060605,0.0,139701479.1783446,253500166.35051054
485,-70544346.94205703,-0.012232323232323232,0.0,139806608.7456495,252218493.43844447
486,-65505465.01762439,-0.011358585858585858,0.0,139905477.12066847,251021101.7668851
487,-60466583.09319175,-0.010484848484848484,0.0,139998084.30340165,249909180.49730173
488,-55427701.1687591,-0.00961111111111111,0.0,140084430.2938489,248883854.2153948
489,-50388819.24432645,-0.008737373737373736,0.0,140164515.0920103,247946177.58249983
490,-45349937.31989381,-0.007863636363636363,0.0,140238338.69788584,247097130.1677685
491,-40311055.395461164,-0.00698989898989899,0.0,140305901.1114755,246337611.51558924
492,-35272173.471028514,-0.006116161616161616,0.0,140367202.3327793,245668436.50246266
493,-30233291.546595875,-0.005242424242424242,0.0,140422242.3617972,245090331.03630877
494,-25194409.622163225,-0.004368686868686868,0.0,140471021.19852924,244603928.1489206
495,-20155527.697730582,-0.003494949494949495,0.0,140513538.84297544,244209764.5289866
496,-15116645.773297938,-0.002621212121212121,0.0,140549795.29513574,243908277.53880975
497,-10077763.848865291,-0.0017474747474747474,0.0,140579790.55501017,243699802.75261834
498,-5038881.924432646,-0.0008737373737373737,0.0,140603524.62259874,243584572.0482756
499,0.0,-0.0,0.0,140620997.49790144,243562712.27738127
500,-498849310.5188319,-0.0865,5.2965974063123024e-18,-421354787.4452316,884008034.6434431
501,-495212379.97094584,-0.08648911204379019,0.001372405871710886,-420355742.30084234,880529472.2678878
502,-491450782.35467416,-0.0864564509161455,0.0027444662475828467,-419351170.04624695,876977812.1107115
503,-487565464.6321007,-0.08640202483933018,0.004115835718753698,-418341317.9056337,873354714.364664
504,-483557404.91118425,-0.08632584751481799,0.005486169050292834,-417326434.4323735,869661901.2424043
505,-479427612.1995258,-0.08622793811984301,0.0068551212681122,-416306769.44644886,865901157.2923061
506,-475177126.1503549,-0.08610832130257182,0.008222347745811794,-415282573.97156227,862074329.7128437
507,-470807016.8008042,-0.08596702717589848,0.00958750429143746,-414254100.17194253,858183328.6639109
508,-466318384.3025323,-0.08580409130986379,0.010950247234129313,-413221601.2888641,854230127.5731986
509,-461712358.6447664,-0.08561955472270068,0.012310233510639161,-412185331.5768941,850216763.4355228
510,-456990099.36983395,-0.0854134638705081,0.013667120751694756,-411145546.23988634,846145337.1027547
511,-452152795.28125393,-0.085185870635556,0.01502056736818948,-410102501.366734,842018013.5617099
512,-447201664.144462,-0.08493683231322412,0.01637023263717548,-409056453.86690134,837837022.1970794
513,-442137952.3802445,-0.08466641159757836,0.01771577678763899,-408007661.40574735,833604657.0361494
514,-436962934.7509585,-0.0843746765655877,0.019056861086035753,-406956382.33966094,829323276.9717267
515,-431677914.0396175,-0.08406170065998635,0.02039314792156546,-405902875.65102017,824995305.9593115
516,-426284220.72192264,-0.08372756267078481,0.02172430089116335,-404847400.8829953,820623233.1841738
517,-420783212.6313225,-0.08337234671543498,0.023049984884188024,-403790218.07420975,816209613.1935657
518,-415176274.617186,-0.08299614221765401,0.02436986616678366,-402731587.69327754,811757065.9888642
519,-409464818.1961735,-0.08259904388491239,0.02568361246589578,-401671770.573231,807268277.0719584
520,-403650281.19689566,-0.08218115168459178,0.026990893052919133,-400611027.84585756,802745997.4397109
521,-397734127.3979473,-0.08174257081881882,0.028291378826956964,-399549620.8759615,798193043.5197867
522,-391717846.15940917,-0.08128341169798106,0.029584742397670352,-398487811.1955666,793612297.0406061
523,-385602952.0479095,-0.08080378991293172,0.030870658167696918,-397425860.438077,789006704.8275952
524,-379390984.45534015,-0.08030382620589027,0.03214880241461833,-396364030.2724118,784379278.5173256
525,-373083507.21132237,-0.07978364644004629,0.03341885337245562,-395302582.33713204,779733094.1805125
526,-366682108.1895214,-0.07924338156787401,0.03468049131267209,-394241778.1745746,775071291.844217
527,-360188398.90790796,-0.07868316759816583,0.035933398624663174,-393181879.1650094,770397074.9029531
528,-353604014.1230671,-0.07810314556179274,0.03717725989571334,-392123146.46083933,765713709.4077609
529,-346930611.41865647,-0.07750346147620055,0.03841176199039945,-391065840.9208562,761024523.2216449
530,-340169870.78811955,-0.07688426630865088,0.039636594129421,-390010223.0445705,756332905.0291498
531,-333323494.21175516,-0.07624571593821584,0.04085144796783705,-388956552.9066327,751642303.1872039
532,-326393205.2282536,-0.0755879711165364,0.042056017672690536,-387905090.09136057,746956224.4037682
533,-319380748.5008052,-0.07491119742735394,0.04324999999999999,-386856093.62738997,742278232.230251
534,-312287889.3778901,-0.0742155652448255,0.04443309437109965,-385809821.92246634,737611945.3531327
535,-305116413.4488618,-0.07350124969063299,0.04560500294830845,-384766532.6983913,732961035.6697848
536,-297868126.09443396,-0.07276843058989715,0.0467654307099092,-383726482.92614305,728329226.1330807
537,-290544852.0321863,-0.07201729242590772,0.04791408552441853,-382689928.76118493,723720288.3491158
538,-283148434.8572007,-0.07124802429368053,0.04905067822412967,-381657125.4789801,719138039.912169
539,-275680736.57794684,-0.07046081985235403,0.050174922677908636,-354425753.30354345,672943320.2986058
540,-268143637.14753112,-0.06965587727643656,0.0512865358632264,-353401213.7721489,668265114.9278938
541,-260539033.99042878,-0.06883339920591697,0.05238523793740816,-352381185.0284564,663624959.5357633
542,-252868841.52481693,-0.06799359269525111,0.053470752308082355,-351365918.1877424,659027068.0373067
543,-245134990.68063062,-0.06713666916123696,0.05454280570281119,-350355663.16650003,654475695.34285
544,-237339428.41346112,-0.0662628443297916,0.05560112823788565,-349350668.61952335,649975132.8122888
545,-229484117.21442044,-0.06537233818164334,0.05664545348626715,-348351181.8773106,645529703.2667352
546,-221571034.61609462,-0.06446537489695277,0.05767551854465922,-347357448.883799,641143755.5385139
547,-213602172.69471097,-0.06354218279887662,0.05869106409969193,-346369714.134451,636821658.5423622
548,-205579537.5686423,-0.06260299429608857,0.059691834493202686,-345388220.6147025,632567794.8529376
549,-197505148.8933788,-0.061648045824271636,0.060677577786596784,-344413209.7387938,628386553.7765197
550,-189381039.3530895,-0.060677577786596784,0.061648045824271636,-343444921.28899395,624282323.9080746
551,-181209254.14890558,-0.059691834493202686,0.06260299429608857,-342483593.3552371,620259485.1687065
552,-172991850.48405144,-0.05869106409969193,0.06354218279887662,-341529462.275185,616322400.3229376
553,-164730897.04595518,-0.05767551854465922,0.06446537489695277,-340582762.5747298,612475405.9802479
554,-156428473.4854671,-0.05664545348626716,0.06537233818164334,-339643726.9089535,608722803.090869
555,-148086669.89331958,-0.05560112823788564,0.0662628443297916,-338712586.00355864,605068846.9519377
556,-139707586.27395687,-0.05454280570281119,0.06713666916123696,-337789568.59678376,601517736.7467221
557,-131293332.01687095,-0.05347075230808234,0.06799359269525111,-336874901.38182014,598073604.6467235
558,-122846025.36557382,-0.052385237937408166,0.06883339920591697,-335968808.949743,594740504.513898
559,-114367792.88434055,-0.051286535863226394,0.06965587727643657,-335071513.7329717,591522400.2479961
560,-105860768.92285922,-0.050174922677908636,0.07046081985235403,-334183235.94927406,588423153.8319371
561,-97327095.0789184,-0.04905067822412967,0.07124802429368053,-333304193.54632676,585446513.1360871
562,-88768919.65927246,-0.04791408552441853,0.07201729242590771,-332434602.14684916,582596099.5501738
563,-80188397.13881624,-0.046765430709909184,0.07276843058989717,-331574674.994321,579875395.5191247
564,-71587687.61820793,-0.04560500294830846,0.07350124969063299,-330724622.8992994,577287732.0662318
565,-62968956.280074745,-0.04443309437109964,0.0742155652448255,-329884654.1863486,574836276.3934983
566,-54334372.84394029,-0.04325,0.07491119742735393,-329054974.64159554,572524019.6546234
567,-45686111.02000901,-0.04205601767269054,0.0755879711165364,-328235787.4609238,570353765.0006448
568,-37026347.96194637,-0.04085144796783705,0.07624571593821584,-327427293.1988205,568328116.0015912
569,-28357263.718791902,-0.039636594129421,0.07688426630865088,-326629689.71788776,566449465.5494239
570,-19681040.686143905,-0.03841176199039946,0.07750346147620055,-325843172.1390317,564719985.347933
571,-10999863.056752384,-0.03717725989571334,0.07810314556179272,-325067932.792342,563141616.0939689
572,-2315916.2706608474,-0.035933398624663174,0.07868316759816583,-324304161.1686737,561716058.4513531
573,6368613.534966886,-0.03468049131267208,0.07924338156787401,-323552043.8719437,560444764.9139872
574,15051540.076194912,-0.03341885337245563,0.07978364644004628,-322811764.57215446,559328932.6480702
575,23730677.472700685,-0.03214880241461833,0.08030382620589027,-322083503.9591563,558369497.3949927
576,32403840.79805845,-0.03087065816769691,0.08080378991293173,-321367439.69715905,557567128.5065031
577,41068846.629782885,-0.029584742397670342,0.08128341169798108,-320663746.3800066,556922225.1723163
578,49723513.598994225,-0.028291378826956967,0.08174257081881882,-319972595.48722374,556434913.8876181
579,58365662.93956596,-0.026990893052919133,0.08218115168459178,-319294155.3408465,556105047.1941869
580,66993119.03661758,-0.025683612465895775,0.08259904388491239,-318628591.06304926,555932203.7143792
581,75603709.97421426,-0.024369866166783664,0.08299614221765401,-317976064.5345745,555915689.4822747
582,84195268.0821346,-0.023049984884188024,0.08337234671543498,-317336734.35398173,556054540.5612396
583,92765630.4815706,-0.02172430089116335,0.08372756267078481,-316710755.79772013,556347526.922276
584,101312639.62962021,-0.020393147921565453,0.08406170065998635,-316098280.78103876,556793157.5431818
585,109834143.86243778,-0.019056861086035763,0.0843746765655877,-315499457.819743,557389686.6749958
586,118327997.93690352,-0.01771577678763899,0.08466641159757836,-314914431.99280614,558135121.2097398
587,126792063.57067716,-0.01637023263717548,0.08493683231322412,-314343344.90584695,559027229.0723408
588,135224209.98049924,-0.015020567368189472,0.085185870635556,-313786334.65548056,560063548.5499963
589,143622314.41860396,-0.013667120751694765,0.0854134638705081,-313243535.79455405,561241398.4643137
590,151984262.70711002,-0.012310233510639163,0.08561955472270068,-312715079.29827327,562557889.085381
591,160307949.77025345,-0.010950247234129311,0.08580409130986379,-312201092.5312301,564009933.6825755
592,168591280.16432905,-0.009587504291437452,0.08596702717589848,-311701699.2153398,565594260.6043998
593,176832168.60520735,-0.0082223477458118,0.08610832130257182,-311217019.3986943,567307425.7788649
594,185028540.4932935,-0.006855121268112201,0.08622793811984301,-310747169.4253405,569145825.5268698
595,193178332.43579686,-0.00548616905029283,0.08632584751481799,-310292261.905992,571105709.5835109
596,201279492.76617897,-0.0041158357187537084,0.08640202483933018,-309852405.68967927,573183194.2261174
597,209329982.06064954,-0.0027444662475828514,0.0864564509161455,-309427705.8363477,575374275.4129244
598,217327773.6515809,-0.0013724058717108857,0.08648911204379019,-309018263.5904094,577674841.8424053
599,225270854.13771,-0.0,0.0865,-303710343.28164816,572247215.4346434
